
Traditional Range Search 
1026693 660.16 768.40 
1018606 683.32 769.01 
1086870 683.07 770.11 
1049411 677.25 770.75 
1095745 669.49 771.36 
1077034 682.98 771.48 
1022755 682.19 771.48 
1057815 674.93 771.61 
1071709 685.36 772.52 
1094931 677.31 772.89 
1072310 662.41 774.02 
1069262 662.87 774.41 
1034650 684.48 774.57 
1051289 678.96 774.66 
1025047 662.69 777.07 
1058434 657.96 777.13 
1080936 664.70 777.59 
1000801 673.49 777.74 
1067537 660.13 778.14 
1098329 678.74 778.23 
1081298 659.70 778.44 
1082922 672.58 779.02 
1079682 662.08 779.24 
1082675 661.38 779.72 
1008874 671.66 780.06 
1051861 665.62 780.18 
1067921 673.10 780.61 
1059318 674.04 780.88 
1092880 658.60 781.19 
1028216 663.85 781.19 
1041095 669.49 781.19 
1057705 678.59 781.62 
1090407 676.88 781.71 
1055435 681.18 781.95 
1056442 664.03 782.23 
1053019 664.25 782.68 
1026620 669.10 782.71 
1073230 678.47 783.14 
1091686 680.08 783.54 
1099025 664.43 783.57 
1099179 668.52 783.57 
1018969 669.92 783.66 
1054066 683.32 783.94 
1089523 678.89 784.48 
1058728 658.08 784.52 
1098800 681.24 784.58 
1024730 667.85 785.25 
1000930 660.77 785.40 
1010311 669.31 785.58 
1075133 684.45 785.80 
1081918 671.11 785.83 
Complementary Objects:
Statistics
pload:	 6	pwrite:	 0	cload:	 0	cwrite:	 0	acctime:	 0.000000	time: 0.128000

Traditional Range Search 
Point: (636.45,269.07)
Range: 19.62
Result Objects:
1024240 625.34 271.33 
1015291 625.34 281.40 
1079497 625.70 259.46 
1020176 626.34 285.22 
1044469 626.80 265.08 
1061164 626.95 265.20 
1038240 627.20 263.31 
1018119 627.87 272.92 
1079103 628.57 281.56 
1066336 628.66 256.01 
1039538 628.97 262.73 
1014174 629.55 285.61 
1004838 630.83 266.91 
1051483 631.32 254.94 
1041468 631.50 272.98 
1049257 631.62 277.74 
1010610 631.68 260.19 
1070249 631.68 258.51 
1034975 631.74 258.24 
1063189 631.77 268.52 
1089587 632.05 264.95 
1077794 632.23 287.54 
1026815 632.23 273.41 
1013412 632.51 278.44 
1028517 632.60 271.30 
1066397 633.12 268.86 
1016325 633.15 259.49 
1089023 633.18 259.58 
1089140 633.73 286.01 
1096914 634.22 250.67 
1023721 634.43 279.21 
1049325 634.70 282.29 
1058733 634.83 282.07 
1035879 636.11 266.08 
1048825 636.51 279.05 
1033188 636.60 252.29 
1099650 636.72 284.52 
1041550 637.15 280.73 
1075462 637.42 286.44 
1034505 637.42 278.05 
1006600 638.00 249.94 
1071394 638.15 281.25 
1043462 638.28 270.97 
1026063 638.46 265.29 
1069352 638.55 266.36 
1051194 638.61 260.74 
1056900 639.68 288.36 
1061581 640.17 251.65 
1083125 641.11 286.38 
1066338 641.20 266.82 
1069441 641.75 277.71 
1074689 641.91 264.74 
1028016 641.94 259.80 
1067004 642.64 255.58 
1061756 643.74 269.81 
1003669 644.44 265.56 
1024333 644.47 252.08 
1089391 644.50 259.74 
1007251 644.62 263.98 
1030499 644.62 254.82 
1064598 644.87 259.92 
1090032 644.93 285.10 
1029480 645.26 277.01 
1076906 645.94 266.33 
1057949 646.03 265.08 
1047832 646.24 263.15 
1016148 646.36 260.38 
1077860 646.42 270.23 
1017538 646.55 279.66 
1037885 647.34 269.78 
1027865 647.55 258.64 
1021035 647.61 263.95 
1066764 648.77 271.30 
1051732 649.20 260.35 
1068553 650.02 268.83 
1051888 650.70 276.28 
1086178 651.15 276.43 
1073108 651.58 257.02 
1015622 651.73 269.90 
1011539 652.47 279.63 
1097917 652.59 266.42 
1096826 653.50 274.72 
1066946 653.56 272.55 
1076009 654.88 270.60 
1028099 654.91 266.63 
1000261 617.74 271.85 
1059032 618.53 264.68 
1087001 618.80 264.56 
1090490 618.80 268.74 
1056580 619.14 265.17 
1032052 619.26 261.35 
1091801 619.81 259.31 
1051435 619.84 274.66 
1016902 620.36 269.56 
1012231 620.85 280.46 
1054961 620.91 263.24 
1012600 621.67 281.49 
1036068 622.16 261.72 
1017134 622.22 280.46 
1064552 623.29 261.17 
1009293 623.66 269.87 
1006679 623.81 257.08 
1012172 624.27 259.03 
1004105 624.36 271.58 
1040461 624.73 275.94 
1004417 624.76 258.91 
1066513 625.06 272.98 
Complementary Objects:
Statistics
pload:	 4	pwrite:	 0	cload:	 0	cwrite:	 0	acctime:	 0.000000	time: 0.012000

Traditional Range Search 
Point: (436.55,830.15)
Range: 66.61
Result Objects:
1091998 471.50 865.20 
1066599 471.56 851.56 
1006870 471.56 856.69 
1087029 471.62 826.90 
1080794 471.80 858.43 
1020851 471.95 843.69 
1083385 472.08 856.14 
1026209 472.20 830.66 
1014107 472.53 820.71 
1069683 472.72 813.78 
1068303 472.81 841.52 
1079882 473.08 837.25 
1069785 473.11 858.12 
1017407 473.18 837.31 
1016784 473.88 859.99 
1051229 473.91 824.83 
1078306 473.94 821.53 
1031651 473.97 838.20 
1079903 474.00 817.32 
1098846 474.09 868.32 
1086891 474.12 855.07 
1090680 474.15 855.19 
1060976 474.27 848.39 
1063648 474.40 816.74 
1008031 474.95 857.27 
1009804 475.01 850.52 
1077159 475.13 856.78 
1084090 475.22 851.62 
1061725 475.28 818.97 
1062785 475.43 871.95 
1077510 475.68 820.47 
1057894 475.77 840.85 
1071406 475.95 825.71 
1038886 476.14 855.29 
1040557 476.29 822.36 
1017981 476.35 854.61 
1091109 476.65 832.06 
1064082 476.99 832.15 
1044273 477.08 824.19 
1071253 477.14 863.16 
1067322 477.20 871.70 
1002526 477.84 861.42 
1014919 477.87 848.72 
1006894 478.12 843.69 
1034937 478.27 862.61 
1035701 478.27 818.51 
1041176 478.36 850.28 
1011325 478.61 833.71 
1083025 478.91 865.91 
1050814 479.00 862.76 
1060749 479.06 834.81 
1047059 479.13 868.68 
1057948 479.31 843.66 
1039006 479.40 812.47 
1097349 479.98 829.44 
1093341 480.19 840.27 
1082638 480.62 831.45 
1045303 480.77 864.56 
1092333 480.93 815.86 
1094037 481.26 845.18 
1099735 481.29 824.10 
1052452 481.41 824.55 
1044787 481.51 845.76 
1056796 481.54 858.28 
1074535 481.57 836.88 
1036886 481.66 815.49 
1060011 481.72 837.89 
1046959 481.78 849.98 
1066112 482.09 843.20 
1037982 482.21 842.16 
1037094 482.45 856.11 
1031097 482.54 826.63 
1049561 482.54 853.49 
1064860 482.57 830.69 
1029804 482.64 819.64 
1047759 482.97 867.65 
1083735 483.03 870.09 
1035102 483.18 836.94 
1013529 483.43 831.12 
1086012 483.52 849.18 
1084836 484.31 820.34 
1024743 484.44 862.82 
1013156 484.80 828.70 
1053998 484.86 821.50 
1041271 484.92 869.78 
1000190 485.08 821.14 
1097892 485.47 850.89 
1020856 485.69 859.99 
1015094 485.72 861.79 
1058993 485.81 853.06 
1083951 485.81 845.79 
1069165 485.93 839.29 
1088768 487.03 854.89 
1056016 487.09 854.31 
1082856 487.24 861.60 
1007593 487.40 841.61 
1055294 487.55 826.78 
1020074 487.55 839.63 
1003087 487.61 822.91 
1064763 487.64 819.73 
1029685 487.67 849.03 
1062903 487.67 862.64 
1041592 487.82 867.52 
1040410 487.95 833.53 
1048180 488.49 870.18 
1090964 488.53 856.48 
1093811 488.71 847.41 
1050133 488.71 861.05 
1020535 489.20 813.72 
1029407 489.41 845.95 
1029593 489.59 836.76 
1013415 489.72 822.45 
1042456 489.75 819.31 
1012715 490.14 869.05 
1051949 490.26 832.37 
1022417 490.26 847.29 
1076639 490.26 845.52 
1012069 490.33 814.27 
1062018 490.39 818.48 
1061749 490.45 860.53 
1010478 490.48 860.81 
1024396 490.69 834.99 
1001766 490.84 863.62 
1015233 490.84 834.05 
1057074 491.09 840.61 
1086696 491.55 826.87 
1099622 491.70 850.43 
1085907 491.70 856.29 
1039520 492.00 812.74 
1065898 492.03 848.42 
1052564 492.13 859.80 
1072537 492.61 857.88 
1036167 492.92 862.92 
1033219 493.10 819.46 
1026271 493.10 837.77 
1093752 493.50 854.74 
1062774 493.87 856.96 
1057215 493.90 856.08 
1043368 494.78 861.39 
1026999 494.90 816.44 
1061213 495.00 845.28 
1024343 495.03 839.94 
1082991 495.03 819.21 
1011353 495.30 834.44 
1066780 495.85 838.59 
1034854 495.97 855.87 
1006506 495.97 858.03 
1006106 496.25 818.85 
1008712 497.41 828.43 
1035199 497.56 839.75 
1072020 497.99 821.75 
1001915 498.32 852.75 
1062707 498.44 843.23 
1031633 498.72 815.06 
1033696 498.72 853.94 
1065960 498.75 822.69 
1072211 498.78 845.43 
1021745 499.08 830.44 
1073939 499.63 817.17 
1075103 499.73 831.30 
1006795 499.85 842.13 
1097401 499.91 841.64 
1093939 500.34 836.12 
1038607 500.37 824.34 
1029248 500.52 846.50 
1070546 500.55 827.70 
1090344 500.92 843.81 
1027566 501.19 825.87 
1037746 501.31 845.18 
1091941 502.26 823.43 
1011801 502.38 826.26 
1081544 444.55 764.56 
1033012 445.13 764.65 
1002960 450.32 765.11 
1070959 449.25 765.35 
1065844 443.36 766.54 
1012688 451.57 766.78 
1057745 452.70 767.06 
1000303 457.34 767.43 
1064885 444.64 767.55 
1065177 452.12 768.25 
1075073 451.39 768.28 
1057625 454.13 768.65 
1020299 458.25 768.83 
1008424 458.01 769.44 
1023813 454.01 769.90 
1038210 444.92 770.05 
1099286 453.61 770.17 
1060334 446.78 770.36 
1063231 444.95 770.45 
1037404 465.67 770.69 
1096474 462.22 770.84 
1071056 460.91 770.94 
1009998 456.02 771.06 
1054774 466.46 771.91 
1085822 450.13 772.28 
1012990 467.56 772.67 
1000873 462.65 773.71 
1092101 454.38 774.29 
1061181 453.80 774.99 
1013973 462.40 775.57 
1080496 445.59 775.88 
1069539 444.27 775.94 
1079366 447.97 775.97 
1003726 474.82 776.06 
1002369 462.10 776.18 
1054642 445.01 776.28 
1095744 444.92 777.40 
1045736 474.00 777.98 
1076038 462.37 778.44 
1077826 476.32 778.56 
1036459 452.21 778.99 
1015720 474.24 779.45 
1060737 484.65 873.60 
1073232 465.24 874.24 
1083384 484.62 874.42 
1090318 475.07 874.97 
1012785 474.79 875.24 
1011947 477.39 875.34 
1044880 449.25 876.16 
1074098 451.72 876.22 
1083837 461.49 877.01 
1067695 461.06 877.23 
1090268 466.80 877.35 
1043072 482.85 877.47 
1084279 475.10 877.75 
1061923 456.09 877.75 
1041142 445.16 877.99 
1001087 457.64 878.11 
1038304 446.50 878.30 
1006362 460.24 878.33 
1085392 445.25 878.45 
1063754 469.15 878.66 
1025851 455.60 878.78 
1091682 453.64 879.09 
1000255 477.23 879.12 
1022568 474.24 879.21 
1066330 463.04 879.79 
1094334 475.40 879.91 
1046924 456.73 880.25 
1058213 464.84 881.01 
1037167 472.84 881.16 
1056170 450.56 881.53 
1073542 444.61 881.59 
1081525 475.56 882.08 
1069592 457.92 882.11 
1033110 447.60 882.26 
1009952 473.97 882.63 
1036344 463.87 882.63 
1043730 463.59 883.21 
1065575 471.04 883.33 
1071115 462.13 883.85 
1060464 455.75 883.97 
1079282 458.31 884.37 
1082062 446.69 884.43 
1085321 445.28 885.31 
1079558 470.21 885.71 
1092697 450.99 885.77 
1030758 453.22 886.47 
1063090 451.78 887.08 
1093634 464.84 887.12 
1029138 453.00 887.42 
1070716 463.32 887.91 
1086812 463.68 888.24 
1008338 452.06 888.46 
1081390 445.83 888.52 
1071415 444.52 888.89 
1024682 450.41 889.07 
1030269 447.54 890.23 
1007440 456.48 890.56 
1070371 459.66 890.72 
1086761 448.94 890.84 
1033216 448.61 891.78 
1069667 449.40 893.46 
1063202 452.30 893.52 
1090739 451.39 893.92 
1032088 452.03 894.26 
1009780 443.15 895.36 
1006317 444.70 779.97 
1025651 449.16 779.97 
1085978 456.45 780.06 
1015394 468.66 780.79 
1088189 480.65 780.79 
1082282 478.00 781.10 
1088957 458.47 781.68 
1032734 463.17 781.98 
1062628 476.38 782.53 
1020662 480.87 782.53 
1084735 458.16 782.53 
1059506 452.79 782.96 
1033725 468.08 783.11 
1057416 442.87 783.17 
1099568 483.34 783.33 
1034833 478.42 783.33 
1080913 467.01 783.36 
1015702 467.16 783.51 
1052847 461.52 783.54 
1051342 444.46 783.63 
1073347 469.57 783.72 
1077990 456.36 784.42 
1025028 453.34 784.76 
1071852 450.35 785.22 
1003015 459.84 786.01 
1013297 481.20 786.13 
1067364 480.87 786.29 
1023354 443.21 786.65 
1021022 466.13 786.77 
1011382 486.39 786.93 
1041070 463.84 787.26 
1049918 463.10 787.54 
1037689 444.58 787.60 
1092446 455.35 787.63 
1057420 486.33 787.75 
1077312 451.20 787.84 
1048908 485.35 787.96 
1082290 462.80 788.36 
1096286 449.13 788.48 
1038202 461.58 788.73 
1035966 479.43 788.76 
1021734 466.16 788.79 
1074561 446.87 789.18 
1017475 479.77 789.76 
1099196 457.70 789.86 
1085947 478.15 790.28 
1000479 485.75 790.31 
1084383 483.06 790.53 
1069261 470.76 790.68 
1098499 455.60 791.08 
1020627 487.49 791.08 
1093747 456.63 791.23 
1078030 488.65 791.29 
1072107 451.60 791.32 
1099621 450.29 791.35 
1045233 470.28 791.81 
1095274 446.81 791.84 
1067263 487.88 791.90 
1079562 443.33 791.93 
1066694 466.86 792.24 
1030929 465.39 792.33 
1063727 478.85 792.69 
1022316 488.16 793.49 
1021699 451.17 793.61 
1045799 471.86 793.61 
1095071 450.87 793.73 
1074996 451.32 793.91 
1010233 486.11 794.01 
1098218 483.73 794.25 
1051745 445.80 794.53 
1082544 466.00 794.65 
1028641 483.00 794.65 
1045127 489.72 795.17 
1059546 462.01 795.29 
1069992 488.80 795.32 
1072159 486.02 795.35 
1001795 476.78 795.44 
1087282 480.56 795.44 
1021850 487.24 795.47 
1078680 456.79 795.53 
1016332 485.93 795.72 
1088903 453.83 796.08 
1053420 477.20 796.45 
1046624 451.90 796.72 
1082783 487.55 797.03 
1034916 458.53 797.39 
1026649 472.29 797.88 
1021717 481.17 797.91 
1025570 453.25 798.16 
1088680 455.32 798.31 
1030670 458.83 798.46 
1050414 474.46 798.52 
1073406 459.87 798.61 
1011590 479.89 798.71 
1040852 451.54 799.04 
1012564 446.11 799.04 
1059852 463.35 799.50 
1093510 463.99 799.56 
1042777 483.25 799.96 
1054016 445.62 799.99 
1058843 462.37 800.05 
1053585 484.92 800.23 
1030391 464.23 800.38 
1083800 459.35 800.57 
1095172 450.81 800.66 
1001393 454.96 800.84 
1079655 443.05 800.99 
1092644 463.59 801.15 
1098536 455.20 801.24 
1096125 469.82 801.30 
1064515 458.31 801.33 
1019329 482.18 801.45 
1072662 481.57 801.48 
1096915 456.15 801.61 
1060543 494.87 801.70 
1050119 490.36 801.85 
1058947 457.64 801.94 
1058197 468.60 802.12 
1032295 492.74 802.15 
1044296 454.35 802.19 
1067191 488.98 802.22 
1017113 486.36 802.25 
1008450 487.34 802.40 
1048106 450.44 802.92 
1087007 493.32 803.28 
1047023 487.58 803.34 
1071714 460.82 803.38 
1095856 469.91 803.44 
1007699 471.37 803.65 
1003893 488.40 803.65 
1001423 476.56 803.68 
1093733 466.37 803.86 
1034935 493.68 804.29 
1043531 498.02 804.50 
1011342 482.85 804.69 
1093175 476.87 804.75 
1004068 490.05 805.30 
1086896 477.45 805.51 
1011266 490.39 805.73 
1067382 443.15 806.46 
1088962 447.39 806.64 
1037489 478.67 807.04 
1078482 489.72 807.25 
1014997 457.34 807.37 
1004510 497.22 807.62 
1096956 460.85 808.04 
1033832 498.81 808.47 
1003658 494.72 808.56 
1065982 486.08 808.59 
1063275 468.84 809.27 
1037617 451.17 809.63 
1010757 443.12 809.66 
1068214 451.20 810.00 
1095734 445.80 810.42 
1077728 462.10 810.52 
1006488 458.77 810.61 
1041487 477.81 810.79 
1045136 495.21 810.79 
1049313 462.37 810.79 
1035147 469.73 811.07 
1020194 492.16 811.07 
1051441 488.89 811.22 
1034840 482.91 811.58 
1069051 465.67 811.65 
1094143 461.09 812.01 
1063181 481.51 812.19 
1027157 441.44 864.72 
1050204 441.53 828.06 
1001049 441.56 818.88 
1053347 441.59 827.18 
1041230 441.62 840.12 
1050818 441.77 859.34 
1030572 441.83 854.86 
1080294 441.83 820.43 
1023664 442.02 814.36 
1008116 442.05 829.71 
1062359 442.20 858.89 
1000680 442.20 861.69 
1038180 442.23 870.42 
1078303 442.29 869.87 
1094381 442.35 839.78 
1048869 442.50 843.41 
1026748 442.72 837.98 
1040063 443.02 812.68 
1026717 443.05 836.40 
1045774 443.21 814.79 
1091026 443.24 862.98 
1042468 443.42 868.53 
1009288 443.57 836.70 
1005794 443.85 872.44 
1016677 443.91 840.70 
1079042 443.91 828.61 
1012949 444.03 814.09 
1065549 444.06 818.36 
1031542 444.15 824.04 
1046960 444.24 843.63 
1006233 444.92 871.34 
1080676 445.13 820.22 
1061021 445.22 854.80 
1015601 445.43 829.28 
1093676 445.77 869.08 
1088978 445.83 868.80 
1070877 445.98 832.61 
1068157 446.01 821.66 
1049582 446.08 859.86 
1010535 446.11 835.30 
1044582 446.17 862.24 
1021918 446.23 813.17 
1071131 446.35 859.86 
1073848 446.69 845.86 
1047485 446.99 862.43 
1086383 447.02 819.95 
1083719 447.02 844.82 
1030873 447.36 866.94 
1099587 447.42 820.59 
1009992 447.60 824.80 
1092100 447.66 846.25 
1035124 447.72 864.81 
1006817 447.91 837.19 
1077283 447.94 854.37 
1068300 448.15 823.79 
1026998 448.15 867.74 
1013381 448.30 813.20 
1050261 448.39 859.04 
1080799 448.43 844.15 
1004911 448.55 813.87 
1015698 448.64 865.26 
1045282 449.07 835.39 
1041184 449.07 865.94 
1060021 449.34 862.06 
1000432 449.43 868.10 
1063664 449.58 840.06 
1021842 449.58 821.35 
1001453 449.65 858.18 
1054253 449.68 850.86 
1047581 450.01 833.44 
1060386 450.20 824.95 
1041039 450.38 863.34 
1095833 450.74 853.36 
1087795 451.11 852.94 
1069833 451.17 862.70 
1021090 451.29 849.61 
1057980 451.39 830.02 
1069547 451.54 851.56 
1077240 451.78 857.76 
1032426 451.78 844.94 
1044707 451.78 839.08 
1004269 452.03 849.79 
1066270 452.06 817.96 
1038698 452.15 856.66 
1092193 452.91 819.61 
1054635 453.06 824.98 
1098952 453.13 856.96 
1055220 453.22 825.50 
1047649 453.49 830.05 
1036717 453.52 812.81 
1078328 453.86 866.76 
1011860 453.92 859.47 
1097397 454.28 828.19 
1075084 454.32 816.68 
1066495 454.50 836.70 
1050210 454.86 839.78 
1001546 455.05 820.56 
1063898 455.08 865.17 
1052251 455.17 846.68 
1027440 455.23 844.24 
1041440 455.38 825.78 
1095247 455.47 819.61 
1099020 455.66 815.00 
1017404 455.84 843.38 
1017779 456.15 825.74 
1081875 456.18 845.70 
1010365 456.63 841.06 
1062544 456.73 856.90 
1024943 457.03 856.32 
1007721 457.03 813.66 
1056471 457.21 831.67 
1039490 457.28 818.15 
1083706 457.31 821.96 
1052416 457.40 834.87 
1082076 457.58 834.72 
1059977 457.64 851.41 
1048553 457.89 844.18 
1068927 458.10 855.53 
1090575 458.25 836.12 
1066482 458.37 844.64 
1010218 458.44 844.30 
1041029 458.65 855.41 
1056121 458.68 856.57 
1004136 458.92 829.47 
1039020 458.95 844.79 
1066732 459.11 840.00 
1028840 459.14 818.18 
1063228 459.17 851.75 
1003948 459.47 823.46 
1089621 459.63 822.85 
1064673 459.93 848.45 
1061076 459.96 837.92 
1020291 460.08 835.82 
1071392 460.48 825.35 
1027527 460.72 871.12 
1054302 460.85 814.82 
1009886 460.94 841.58 
1065377 461.06 866.21 
1093276 461.21 826.14 
1096595 461.85 819.37 
1025589 462.04 859.53 
1051848 462.52 861.97 
1035413 462.52 825.96 
1057689 462.89 815.67 
1039449 463.26 860.66 
1007132 463.47 861.27 
1008406 463.47 855.04 
1067699 463.56 866.73 
1069209 463.71 820.28 
1059392 464.36 860.17 
1036509 464.81 871.28 
1077861 465.12 862.82 
1071493 465.21 860.84 
1016108 465.39 863.19 
1008270 465.73 845.28 
1012902 465.88 860.32 
1039687 466.09 839.32 
1010040 466.22 866.52 
1018743 466.25 841.80 
1006061 466.37 851.44 
1090469 466.86 835.42 
1050518 467.10 863.83 
1017557 467.13 819.49 
1002721 467.32 837.55 
1013060 467.44 815.49 
1034003 467.47 813.08 
1098199 467.80 847.53 
1090437 467.90 847.44 
1042953 468.02 868.53 
1033970 468.08 845.03 
1018043 468.17 833.59 
1070928 468.32 837.43 
1079879 468.51 831.39 
1065228 468.51 861.39 
1082774 468.93 814.88 
1062277 468.93 825.29 
1075792 468.93 838.26 
1071126 469.15 864.65 
1043658 469.15 833.10 
1068833 469.24 823.55 
1007172 469.27 837.65 
1033782 469.42 825.01 
1060571 469.48 842.90 
1072369 469.70 842.83 
1022645 469.79 819.79 
1095685 469.91 848.27 
1067882 469.91 827.33 
1048912 469.97 846.62 
1027261 470.03 856.11 
1077644 470.06 853.88 
1026481 470.43 833.01 
1051511 470.67 859.77 
1030248 471.19 844.91 
1045511 471.37 870.06 
1048826 471.41 836.79 
1069937 434.05 781.43 
1058894 440.06 781.56 
1096215 397.28 781.80 
1019140 421.81 781.89 
1050982 419.46 782.41 
1030295 416.41 782.59 
1077030 407.65 782.65 
1018617 435.49 783.02 
1010139 410.86 783.20 
1018249 392.85 783.36 
1011531 442.69 783.72 
1032770 408.20 783.72 
1069820 391.11 784.33 
1048360 410.95 784.61 
1068267 400.48 784.73 
1035751 401.98 784.79 
1054677 429.29 784.85 
1042010 408.14 784.97 
1000884 406.10 785.64 
1004483 441.77 785.89 
1045502 414.15 786.16 
1047239 440.61 786.25 
1042885 442.11 786.65 
1026171 397.86 786.68 
1077650 420.29 786.68 
1038820 422.45 786.80 
1025618 426.21 788.15 
1013883 393.40 788.36 
1060477 425.90 788.64 
1024549 422.94 789.09 
1054393 430.82 789.09 
1018189 390.56 789.18 
1060396 397.98 789.31 
1077992 442.72 789.34 
1099703 412.45 789.40 
1006766 409.24 789.46 
1036462 416.08 789.46 
1023151 398.01 789.52 
1002237 405.15 789.52 
1006134 386.47 789.64 
1053956 393.77 789.92 
1036277 407.56 790.01 
1030393 429.05 790.13 
1009847 391.42 790.28 
1012907 399.23 790.41 
1038502 442.60 790.53 
1034534 442.29 790.53 
1095665 386.41 790.71 
1055462 441.89 790.74 
1023428 435.00 790.86 
1016195 390.32 791.23 
1084508 426.91 791.29 
1065606 411.62 791.32 
1017461 419.89 791.66 
1014156 392.49 791.72 
1093212 409.85 792.14 
1010452 438.48 792.18 
1036706 404.21 792.85 
1004280 433.90 792.97 
1091093 399.38 793.06 
1068248 416.60 793.33 
1083120 385.41 793.37 
1084496 388.92 793.67 
1091582 423.68 793.67 
1019409 426.12 793.67 
1045751 439.94 794.16 
1097278 394.50 794.37 
1013300 425.69 794.40 
1094351 412.75 794.62 
1047193 441.77 794.83 
1093379 431.85 794.89 
1097497 386.75 794.92 
1092640 382.97 794.98 
1014358 392.70 795.17 
1063625 408.20 795.26 
1071302 419.13 795.29 
1036557 384.80 795.68 
1060905 411.16 795.99 
1002225 423.77 796.51 
1062476 406.62 796.91 
1057657 398.35 796.91 
1094972 401.40 797.49 
1045684 431.27 797.73 
1087749 433.47 797.76 
1066784 430.45 797.82 
1020541 394.50 797.91 
1075366 399.69 798.13 
1061467 390.87 798.31 
1086566 384.46 798.37 
1067629 439.18 798.40 
1051106 419.77 798.46 
1081470 432.80 798.68 
1019562 429.38 798.77 
1015582 420.20 798.80 
1045761 435.15 798.83 
1072982 409.45 798.89 
1053421 401.31 798.89 
1022408 407.10 798.95 
1005758 392.18 798.95 
1059689 396.36 799.13 
1036155 396.85 799.22 
1054631 382.97 799.26 
1019737 395.42 799.32 
1082591 388.34 799.53 
1007660 389.43 799.77 
1052727 397.92 799.90 
1087252 426.36 800.14 
1077524 429.78 800.14 
1003102 433.81 800.23 
1017590 408.87 800.26 
1046660 398.04 800.35 
1092503 432.80 800.57 
1029903 416.93 800.66 
1086942 394.23 800.75 
1058804 440.43 800.84 
1086760 416.41 800.90 
1070208 382.81 801.15 
1086880 436.07 801.15 
1026448 400.60 801.39 
1010121 385.16 801.57 
1088401 401.76 801.67 
1007863 435.79 801.70 
1087493 441.10 801.91 
1004856 418.88 802.00 
1022476 417.91 802.55 
1002300 384.58 802.55 
1028727 412.20 802.58 
1044248 430.08 802.70 
1042758 439.79 802.76 
1079637 412.32 802.86 
1047809 423.98 803.04 
1032962 429.93 803.13 
1009702 386.57 803.19 
1068422 429.99 803.41 
1024699 396.94 803.62 
1069799 393.34 804.05 
1064769 431.30 804.08 
1027828 418.40 804.23 
1081419 385.13 804.32 
1010417 382.05 804.53 
1084854 408.14 804.66 
1069677 406.46 804.72 
1087712 396.21 804.78 
1026630 435.91 804.87 
1077255 430.11 805.33 
1032574 432.62 805.36 
1010639 405.94 805.51 
1001505 400.39 805.69 
1044653 420.62 805.76 
1081119 399.38 805.97 
1045220 397.86 806.12 
1006080 435.85 806.49 
1028818 433.81 806.52 
1099091 390.01 806.73 
1081505 383.06 806.98 
1017806 383.64 807.19 
1010487 426.27 807.37 
1032059 392.76 807.62 
1019936 389.40 807.95 
1022944 394.68 808.14 
1038553 440.67 808.41 
1012941 389.65 808.44 
1079681 416.02 808.50 
1093294 434.23 808.65 
1019195 393.52 808.65 
1051050 423.68 808.81 
1072963 401.15 808.96 
1044146 394.96 809.02 
1072618 389.92 809.08 
1059823 411.53 809.36 
1065064 395.08 809.51 
1086520 413.02 809.54 
1063759 420.17 809.66 
1090937 433.26 809.78 
1000054 438.20 809.81 
1095800 410.06 810.18 
1029457 442.87 810.58 
1037278 423.28 810.70 
1088036 436.77 810.82 
1079382 383.33 811.10 
1063561 401.82 811.37 
1019178 392.18 811.40 
1035627 417.66 811.46 
1037973 397.86 811.46 
1002171 387.15 811.58 
1050159 392.70 811.71 
1095945 416.41 812.16 
1071366 429.63 812.19 
1052813 433.53 764.62 
1033113 430.39 764.74 
1090806 440.00 765.08 
1044958 426.45 765.53 
1033616 422.58 765.78 
1063757 425.75 766.11 
1073967 428.34 766.45 
1031490 427.19 766.54 
1046233 428.13 767.46 
1090366 426.64 767.52 
1038102 436.92 767.67 
1078874 415.16 767.79 
1014208 421.88 767.82 
1023413 428.71 768.01 
1042504 437.04 768.34 
1076201 413.76 768.59 
1058781 426.61 768.89 
1045025 413.21 769.71 
1039089 423.46 770.14 
1037279 412.35 770.20 
1085647 412.60 771.18 
1018387 418.98 771.76 
1033088 439.91 772.19 
1030709 435.49 772.19 
1077750 406.74 772.25 
1002119 421.14 772.31 
1070913 412.45 772.74 
1045572 423.46 773.32 
1028294 417.91 773.53 
1096422 439.79 773.59 
1097944 414.37 773.68 
1095189 427.95 773.77 
1024388 410.83 773.99 
1046567 429.17 774.05 
1001150 415.89 774.23 
1013293 420.32 774.81 
1060488 423.03 775.27 
1079580 428.47 775.60 
1012142 440.95 775.60 
1016787 402.83 775.76 
1002306 426.54 775.76 
1084105 400.27 776.03 
1016955 398.41 776.21 
1011414 401.64 776.34 
1068270 419.22 776.70 
1070014 415.47 776.73 
1096590 424.84 776.79 
1080462 406.04 776.82 
1075985 422.33 776.95 
1036472 430.33 777.31 
1042368 431.52 777.44 
1097112 411.32 777.65 
1033684 417.27 777.77 
1038935 403.17 777.83 
1049915 413.48 778.08 
1089205 426.45 778.90 
1064663 393.86 779.51 
1099636 431.55 779.54 
1007135 413.30 779.60 
1003525 411.38 779.82 
1060785 428.71 779.97 
1005826 435.49 780.12 
1055732 417.63 780.40 
1000523 408.91 780.85 
1036267 401.98 780.98 
1089334 415.10 781.22 
1084059 424.56 781.28 
1017644 434.60 781.28 
1073469 434.78 781.31 
1093391 422.70 781.40 
1085312 398.83 812.41 
1041355 426.91 812.59 
1056096 392.94 812.74 
1088664 409.27 812.77 
1050973 408.81 812.84 
